dx1,F1,dx2,F2
3.10655,135.9971,3.106587,109.9904
3.107387,136.0289,3.107412,109.9491
3.108225,136.0448,3.108238,109.93
3.109062,136.0639,3.109062,109.9428
3.109912,136.0989,3.109875,109.9682
3.11075,136.1402,3.110713,109.9809
3.111588,136.1752,3.11155,109.9841
3.112412,136.2006,3.1124,109.9904
3.113237,136.2197,3.11325,110.0095
3.11405,136.2451,3.114075,110.0508
3.114875,136.2769,3.114913,110.0858
3.115712,136.3214,3.115737,110.1112
3.11655,136.3818,3.11655,110.1208
3.117412,136.4644,3.117388,110.1367
3.11825,136.5376,3.118225,110.1526
3.119087,136.5789,3.11905,110.1557
3.119925,136.5948,3.119875,110.1653
3.12075,136.6297,3.120713,110.1812
3.121562,136.6806,3.12155,110.1907
3.1224,136.7251,3.122387,110.1971
3.123225,136.7569,3.123225,110.2002
3.124063,136.8014,3.12405,110.213
3.1249,136.8523,3.124887,110.213
3.125725,136.9063,3.1257,110.213
3.126575,136.9572,3.126525,110.213
3.1274,136.9921,3.127362,110.2225
3.128225,137.0049,3.1282,110.2479
3.12905,137.0176,3.12905,110.2829
3.129875,137.0684,3.1299,110.2988
3.130713,137.1543,3.130737,110.2988
3.131525,137.2401,3.131588,110.302
3.132362,137.3005,3.132412,110.3242
3.1332,137.3386,3.133237,110.3433
3.13405,137.3736,3.134063,110.3624
3.1349,137.4181,3.134887,110.3846
3.135737,137.469,3.135725,110.4101
3.136575,137.5103,3.136562,110.4291
3.1374,137.5389,3.1374,110.445
3.138225,137.5643,3.138237,110.4482
3.139062,137.5898,3.139075,110.4609
3.1399,137.6311,3.1399,110.4641
3.140738,137.682,3.140725,110.4641
3.141575,137.7265,3.14155,110.4705
3.142412,137.7519,3.142375,110.4832
3.14325,137.771,3.1432,110.5213
3.144075,137.7932,3.144025,110.569
3.144912,137.8123,3.144862,110.6071
3.145737,137.8377,3.145712,110.6199
3.146562,137.8727,3.146562,110.6199
3.147375,137.9172,3.147413,110.6071
3.148187,137.9585,3.148237,110.6008
3.149025,138.003,3.149075,110.6103
3.14985,138.0634,3.1499,110.6358
3.1507,138.1302,3.150712,110.6771
3.15155,138.1842,3.151562,110.7216
3.152387,138.2224,3.152412,110.7534
3.153225,138.2415,3.153237,110.7629
3.154063,138.2764,3.154075,110.782
3.154875,138.3114,3.154912,110.8297
3.155725,138.3368,3.15575,110.8742
3.156562,138.3622,3.156587,110.8932
3.1574,138.4036,3.157413,110.8774
3.15825,138.464,3.158225,110.8519
3.159087,138.5339,3.15905,110.8487
3.159925,138.6007,3.159875,110.8742
3.160762,138.6452,3.1607,110.9155
3.161587,138.6706,3.161537,110.9378
3.162412,138.6642,3.162387,110.9346
3.163237,138.6706,3.163225,110.9346
3.16405,138.7151,3.164063,110.9632
3.164875,138.7914,3.1649,111.0013
3.165712,138.8582,3.165737,111.014
3.16655,138.8995,3.16655,111.0204
3.1674,138.9217,3.1674,111.0395
3.168237,138.9535,3.168225,111.0713
3.169075,138.998,3.16905,111.0967
3.1699,139.0712,3.169887,111.0903
3.170725,139.1347,3.170738,111.0713
3.17155,139.1824,3.171575,111.0649
3.172387,139.2206,3.1724,111.1062
3.173237,139.2778,3.173237,111.1571
3.174062,139.3286,3.174062,111.1825
3.1749,139.3541,3.174887,111.1857
3.175737,139.3731,3.175712,111.1857
3.176575,139.4145,3.176525,111.1762
3.177413,139.4526,3.177362,111.1571
3.178237,139.4844,3.1782,111.1476
3.179075,139.5035,3.179037,111.1666
3.179888,139.5257,3.1799,111.2207
3.180725,139.5639,3.180737,111.2715
3.181537,139.6306,3.181562,111.2874
3.182362,139.691,3.182387,111.2843
3.183213,139.7355,3.183213,111.2715
3.18405,139.7832,3.18405,111.2715
3.184887,139.8309,3.1849,111.2843
3.185737,139.8786,3.185725,111.3129
3.186575,139.9199,3.186575,111.3637
3.1874,139.974,3.187413,111.4082
3.188212,140.0407,3.18825,111.4337
3.18905,140.0916,3.189087,111.4305
3.189888,140.1138,3.189925,111.4051
3.190712,140.1456,3.19075,111.3892
3.19155,140.1806,3.191575,111.3987
3.192387,140.2124,3.192387,111.4305
3.193237,140.2473,3.1932,111.4559
3.194062,140.3077,3.194037,111.4655
3.1949,140.3491,3.194887,111.4559
3.195725,140.3491,3.195725,111.4432
3.19655,140.3491,3.196563,111.4496
3.197375,140.384,3.1974,111.4655
3.1982,140.4476,3.198237,111.4782
3.199025,140.4985,3.199062,111.5004
3.199875,140.5334,3.199888,111.5354
3.200725,140.5684,3.200725,111.5704
3.201575,140.6002,3.20155,111.5799
3.202412,140.6097,3.202387,111.5894
3.20325,140.6161,3.203225,111.6149
3.204075,140.6511,3.204062,111.6467
3.204887,140.7274,3.2049,111.6721
3.205725,140.8068,3.205737,111.6912
3.206575,140.8577,3.206563,111.7071
3.2074,140.8895,3.2074,111.7134
3.208237,140.9276,3.208225,111.7166
3.209075,140.9848,3.20905,111.7325
3.209912,141.023,3.209875,111.742
3.21075,141.0453,3.2107,111.7579
3.211575,141.0707,3.21155,111.777
3.2124,141.112,3.2124,111.7992
3.213225,141.147,3.21325,111.812
3.214062,141.1819,3.214087,111.812
3.214887,141.2328,3.214925,111.8183
3.215712,141.2964,3.21575,111.8247
3.21655,141.3536,3.216563,111.8342
3.2174,141.3822,3.217387,111.8469
3.21825,141.4077,3.218225,111.8692
3.219087,141.449,3.21905,111.8946
3.219925,141.4935,3.219887,111.9232
3.220762,141.5348,3.220712,111.9486
3.221575,141.5698,3.221562,111.9582
3.222412,141.6016,3.222387,111.9709
3.223238,141.6302,3.223225,111.9963
3.224062,141.6556,3.22405,112.0218
3.2249,141.6969,3.224875,112.0408
3.225737,141.7573,3.2257,112.0567
3.226575,141.8241,3.226525,112.0599
3.227412,141.8718,3.227362,112.0599
3.228237,141.9099,3.2282,112.0663
3.229062,141.9449,3.22905,112.0822
3.229887,141.983,3.2299,112.1076
3.2307,142.0148,3.230737,112.1203
3.231525,142.0403,3.231575,112.1362
3.23235,142.0689,3.2324,112.1457
3.233187,142.1356,3.233225,112.1457
3.234025,142.2119,3.234062,112.1457
3.234887,142.2532,3.2349,112.1521
3.235725,142.2532,3.235737,112.1712
3.236562,142.266,3.236575,112.2061
3.237387,142.3073,3.237412,112.257
3.238212,142.3581,3.23825,112.2983
3.23905,142.3931,3.239075,112.3174
3.239887,142.4281,3.239913,112.3269
3.240725,142.4789,3.240737,112.3174
3.241575,142.5457,3.24155,112.3015
3.242412,142.5997,3.242375,112.2983
3.24325,142.6411,3.2432,112.292
3.244087,142.6665,3.244025,112.292
3.244912,142.6951,3.24485,112.2824
3.245737,142.7428,3.2457,112.2729
3.246562,142.8032,3.24655,112.2824
3.247387,142.8636,3.247387,112.3142
3.248212,142.9081,3.248225,112.3492
3.249038,142.9494,3.24905,112.3905
3.249875,142.978,3.249887,112.4382
3.2507,143.0194,3.250712,112.4795
3.25155,143.0639,3.251562,112.4795
3.252388,143.102,3.2524,112.4605
3.253225,143.137,3.253237,112.4509
3.25405,143.1624,3.254075,112.4605
3.254875,143.1751,3.254912,112.4763
3.255725,143.2133,3.255762,112.4986
3.256562,143.2737,3.256588,112.5304
3.2574,143.3372,3.257425,112.5622
3.258237,143.3786,3.25825,112.5654
3.259075,143.4135,3.259063,112.5558
3.259925,143.4485,3.259875,112.5495
3.260762,143.4898,3.260712,112.5558
3.261587,143.5153,3.261537,112.5622
3.262425,143.5439,3.262388,112.5654
3.263237,143.5947,3.263237,112.5749
3.264062,143.6424,3.264075,112.5813
3.264887,143.6774,3.264912,112.5813
3.265712,143.7028,3.265738,112.5813
3.26655,143.7473,3.26655,112.5971
3.2674,143.8014,3.267387,112.6353
3.268237,143.8491,3.268225,112.6925
3.269087,143.884,3.26905,112.7434
3.269912,143.9126,3.2699,112.7529
3.270737,143.9508,3.270737,112.7275
3.27155,143.9889,3.271575,112.6862
3.272375,144.0366,3.272412,112.6671
3.273212,144.0811,3.273237,112.683
3.27405,144.1352,3.274062,112.7116
3.274875,144.1924,3.274875,112.7338
3.275712,144.2369,3.2757,112.7338
3.276562,144.2687,3.276525,112.7466
3.277387,144.2973,3.277362,112.7879
3.278225,144.3386,3.2782,112.8387
3.27905,144.3927,3.279037,112.8737
3.279875,144.4499,3.279887,112.8896
3.2807,144.4944,3.280737,112.8832
3.281525,144.5262,3.281562,112.8801
3.282362,144.5611,3.282387,112.8737
3.283212,144.5897,3.2832,112.8737
3.28405,144.6152,3.284037,112.8896
3.2849,144.647,3.284887,112.9182
3.285738,144.6883,3.285712,112.9595
3.286575,144.7105,3.28655,112.9913
3.2874,144.736,3.287387,113.0168
3.288225,144.7773,3.288237,113.0454
3.289063,144.8282,3.289063,113.0613
3.2899,144.879,3.2899,113.0454
3.290725,144.9235,3.290737,113.0199
3.291562,144.9649,3.29155,113.0295
3.2924,144.9903,3.292375,113.0803
3.293237,145.0157,3.2932,113.1376
3.294062,145.0602,3.294037,113.1821
3.2949,145.1365,3.294875,113.1916
3.295725,145.2128,3.295712,113.1725
3.29655,145.251,3.296562,113.1503
3.297375,145.2668,3.297412,113.1471
3.2982,145.2986,3.29825,113.1566
3.299037,145.3495,3.299075,113.1884
3.299862,145.4035,3.299887,113.2266
3.300712,145.4608,3.300737,113.2584
3.301562,145.5148,3.301562,113.2584
3.302413,145.5657,3.3024,113.2488
3.303237,145.6102,3.303237,113.2361
3.304075,145.6451,3.304075,113.2425
3.3049,145.6674,3.304912,113.2584
3.305725,145.6833,3.30575,113.2838
3.306562,145.7183,3.306575,113.3029
3.3074,145.7787,3.3074,113.3219
3.308237,145.8391,3.308225,113.3442
3.309088,145.8899,3.30905,113.3474
3.309912,145.9249,3.309875,113.3442
3.310762,145.9503,3.3107,113.3442
3.311587,145.9599,3.31155,113.3633
3.312413,145.9789,3.3124,113.3855
3.313225,146.0266,3.31325,113.3792
3.31405,146.087,3.314087,113.3474
3.314862,146.1411,3.314912,113.3219
3.3157,146.1824,3.315737,113.3188
3.316525,146.211,3.316562,113.3378
3.317375,146.2491,3.317387,113.3696
3.318237,146.2682,3.318237,113.3951
3.319062,146.2841,3.319062,113.4078
3.3199,146.3032,3.3199,113.4141
3.320737,146.3382,3.320737,113.4205
3.32155,146.3985,3.321575,113.43
3.322387,146.4589,3.3224,113.4491
3.323225,146.5066,3.323237,113.4745
3.32405,146.5289,3.32405,113.5
3.3249,146.567,3.324875,113.519
3.325737,146.6179,3.3257,113.5317
3.326575,146.656,3.326525,113.5317
3.327412,146.691,3.32735,113.5445
3.328238,146.7578,3.328187,113.5826
3.329062,146.8341,3.329025,113.6112
3.329875,146.8976,3.329875,113.6049
3.3307,146.939,3.330712,113.5858
3.331537,146.9803,3.33155,113.5858
3.332362,147.0216,3.332387,113.6176
3.3332,147.0598,3.333212,113.6557
3.33405,147.1106,3.33405,113.6907
3.334888,147.1615,3.3349,113.7161
3.335725,147.1965,3.335725,113.732
3.336562,147.2282,3.336562,113.7384
3.337387,147.2791,3.337412,113.7384
3.338225,147.3331,3.33825,113.7416
3.339062,147.3649,3.339087,113.767
3.339912,147.3586,3.339925,113.7988
3.340737,147.3586,3.34075,113.8274
3.341575,147.3935,3.341563,113.8592
3.342412,147.4444,3.342387,113.9005
3.34325,147.4857,3.343212,113.9387
3.344087,147.5143,3.344025,113.9641
3.344925,147.5461,3.344862,113.9514
3.345762,147.5811,3.3457,113.9259
3.346575,147.6256,3.346562,113.9259
3.347387,147.686,3.3474,113.9514
3.348212,147.7464,3.348225,113.9641
3.349037,147.7973,3.349062,113.9641
3.349875,147.845,3.349887,113.9704
3.350725,147.8736,3.350712,113.9959
3.351563,147.8958,3.351563,114.0308
3.352412,147.9403,3.3524,114.0563
3.353237,148.0007,3.35325,114.0912
3.354062,148.0548,3.354087,114.1167
3.354875,148.0802,3.354925,114.1103
3.355712,148.1024,3.355762,114.0817
3.35655,148.1628,3.3566,114.0404
3.357375,148.2423,3.357425,114.0149
3.358212,148.2868,3.35825,113.999
3.359062,148.2836,3.359062,114.0054
3.3599,148.2836,3.359887,114.0213
3.360737,148.3281,3.360725,114.0499
3.361562,148.379,3.36155,114.0753
3.3624,148.4108,3.3624,114.0753
3.363225,148.414,3.36325,114.0594
3.36405,148.4299,3.364087,114.0499
3.364862,148.4712,3.364913,114.0499
3.3657,148.5348,3.365737,114.0372
3.36655,148.6079,3.36655,113.9959
3.3674,148.6715,3.367388,113.945
3.36825,148.7319,3.368225,113.9037
3.369087,148.7827,3.36905,113.9005
3.369912,148.84,3.369875,113.9132
3.370737,148.894,3.370713,113.9291
3.371562,148.9512,3.37155,113.9545
3.372387,149.0021,3.372387,113.98
3.373225,149.037,3.373212,113.999
3.374062,149.0466,3.37405,114.0213
3.374887,149.0498,3.374875,114.0372
3.375725,149.0815,3.3757,114.0563
3.376562,149.1483,3.376525,114.0722
3.3774,149.2119,3.377362,114.0849
3.378225,149.2469,3.3782,114.1008
3.37905,149.2596,3.379037,114.1103
3.379887,149.2818,3.379887,114.1103
3.380713,149.339,3.380737,114.1103
3.381525,149.4058,3.381575,114.1326
3.382362,149.4503,3.3824,114.1675
3.3832,149.4757,3.383225,114.2089
3.38405,149.4948,3.38405,114.2279
3.3849,149.5107,3.384887,114.2534
3.385737,149.552,3.385725,114.282
3.386575,149.622,3.386562,114.3042
3.387412,149.6919,3.3874,114.3138
3.388237,149.7523,3.388237,114.3138
3.389075,149.7873,3.389075,114.3233
3.3899,149.8127,3.3899,114.3487
3.390737,149.8349,3.390737,114.3742
3.391562,149.8636,3.391562,114.3932
3.392412,149.8858,3.392375,114.4187
3.39325,149.9144,3.3932,114.4441
3.394087,149.9716,3.394025,114.4695
3.394912,150.0448,3.394875,114.5013
3.395737,150.1052,3.395712,114.5395
3.39655,150.1528,3.396562,114.5967
3.397375,150.1973,3.3974,114.6634
3.398187,150.2482,3.398237,114.7111
3.399012,150.2991,3.399075,114.7493
3.39985,150.334,3.399887,114.7779
3.4007,150.3499,3.400725,114.8192
3.40155,150.3754,3.401562,114.8955
3.4024,150.4294,3.4024,114.9813
3.403225,150.5057,3.403237,115.0417
3.40405,150.5725,3.404075,115.0767
3.404887,150.6074,3.404912,115.118
3.405712,150.6233,3.40575,115.1657
3.406562,150.6488,3.406575,115.2229
3.4074,150.6869,3.4074,115.2579
3.40825,150.7346,3.408225,115.2929
3.409087,150.7632,3.40905,115.3374
3.409925,150.7695,3.409863,115.4041
3.410762,150.7791,3.410687,115.49
3.411587,150.8204,3.411537,115.5663
3.412425,150.8935,3.412375,115.633
3.413237,150.9666,3.413225,115.6966
3.414063,151.0207,3.414063,115.7824
3.414887,151.0652,3.4149,115.8841
3.415712,151.1033,3.415725,115.9795
3.41655,151.1319,3.41655,116.0558
3.4174,151.1574,3.417387,116.1226
3.418237,151.1765,3.418225,116.1861
3.419075,151.2178,3.419062,116.2529
3.419912,151.2845,3.4199,116.2974
3.420738,151.3449,3.420738,116.3292
3.421562,151.3704,3.421575,116.3578
3.4224,151.3799,3.422412,116.4087
3.423237,151.4212,3.42325,116.4913
3.424062,151.5007,3.424075,116.5676
3.4249,151.5611,3.424887,116.6058
3.425737,151.577,3.425712,116.6058
3.426575,151.5706,3.426538,116.6121
3.4274,151.577,3.427362,116.6407
3.428237,151.6024,3.4282,116.6821
3.429075,151.6438,3.429037,116.7393
3.429887,151.6978,3.429887,116.8092
3.430712,151.7646,3.430725,116.8887
3.431537,151.8154,3.431562,116.9618
3.432362,151.8536,3.4324,117.0095
3.4332,151.9012,3.433213,117.0508
3.43405,151.9648,3.43405,117.0953
3.4349,152.0125,3.434887,117.1525
3.435737,152.0411,3.435725,117.2225
3.436575,152.0602,3.436575,117.3051
3.4374,152.0729,3.437413,117.391
3.438212,152.092,3.43825,117.4641
3.43905,152.1365,3.439087,117.5213
3.439888,152.1969,3.439912,117.5499
3.440712,152.2446,3.440737,117.5912
3.44155,152.27,3.441562,117.6357
3.4424,152.2795,3.442375,117.6739
3.443237,152.305,3.443213,117.7088
3.444062,152.3685,3.444037,117.7629
3.4449,152.4512,3.444875,117.8233
3.445737,152.4893,3.445712,117.871
3.44655,152.4957,3.446563,117.9091
3.447375,152.5211,3.4474,117.9759
3.4482,152.5815,3.448225,118.0617
3.449025,152.6387,3.449062,118.1285
3.449875,152.6642,3.449875,118.1761
3.450725,152.6769,3.450712,118.227
3.451575,152.7023,3.45155,118.2938
3.452412,152.7596,3.452387,118.3605
3.45325,152.8358,3.453212,118.4114
3.454075,152.8994,3.454062,118.4591
3.454887,152.9408,3.4549,118.5163
3.455725,152.9821,3.455725,118.5513
3.456563,153.0329,3.456563,118.5767
3.4574,153.0933,3.457412,118.6117
3.458237,153.141,3.458225,118.6625
3.459075,153.1728,3.45905,118.7197
3.459912,153.1919,3.459875,118.7579
3.46075,153.2237,3.460712,118.7992
3.461575,153.2777,3.461537,118.8532
3.4624,153.3508,3.4624,118.9264
3.463238,153.4017,3.46325,118.9868
3.46405,153.4398,3.464087,119.0472
3.464875,153.4875,3.464925,119.1235
3.4657,153.5352,3.46575,119.2125
3.46655,153.5829,3.466563,119.3047
3.4674,153.621,3.467387,119.381
3.46825,153.6719,3.468225,119.4414
3.469087,153.7196,3.46905,119.4922
3.469913,153.745,3.469887,119.5367
3.47075,153.7482,3.470725,119.578
3.471562,153.7704,3.471562,119.6289
3.4724,153.8086,3.4724,119.6893
3.473238,153.8658,3.473225,119.7338
3.474062,153.9262,3.47405,119.7751
3.4749,153.9707,3.474875,119.8292
3.475737,154.012,3.4757,119.9118
3.476563,154.0502,3.476525,119.9849
3.477412,154.1138,3.477362,120.0517
3.478237,154.1869,3.4782,120.1185
3.479062,154.2346,3.47905,120.182
3.479875,154.2536,3.479913,120.2329
3.4807,154.2695,3.48075,120.2806
3.481512,154.295,3.481575,120.3187
3.48235,154.314,3.4824,120.3696
3.483187,154.3236,3.483225,120.4141
3.484037,154.3395,3.484062,120.4618
3.484875,154.3744,3.484912,120.4904
3.485725,154.4253,3.48575,120.5222
3.486562,154.4666,3.486575,120.5572
3.487387,154.4921,3.487412,120.6017
3.488212,154.5366,3.48825,120.6525
3.489062,154.5874,3.489087,120.7034
3.489887,154.6288,3.489913,120.7733
3.490725,154.6542,3.490737,120.856
3.491575,154.6733,3.491562,120.9195
3.492412,154.7178,3.492375,120.9418
3.49325,154.7877,3.4932,120.945
3.494087,154.8608,3.494025,120.9704
3.494912,154.9244,3.49485,121.0181
3.495737,154.9816,3.4957,121.0817
3.496562,155.0325,3.49655,121.1516
3.497375,155.0674,3.497387,121.2184
3.498212,155.0865,3.498225,121.2533
3.499038,155.112,3.499062,121.2629
3.499862,155.1469,3.499875,121.2788
3.500712,155.1787,3.500725,121.3106
3.501562,155.1978,3.501562,121.3487
3.5024,155.22,3.5024,121.3741
3.503225,155.2582,3.503237,121.3964
3.504062,155.3186,3.504075,121.4314
3.504887,155.3853,3.504912,121.4949
3.505713,155.4362,3.505762,121.5967
3.506562,155.4775,3.506588,121.7079
3.5074,155.522,3.507412,121.7937
3.508237,155.5729,3.508237,121.87
3.509075,155.611,3.509063,121.94
3.509925,155.6269,3.509875,121.9908
3.510762,155.6492,3.5107,122.0226
3.5116,155.7096,3.511537,122.0481
3.512425,155.7732,3.5124,122.1085
3.51325,155.8208,3.513237,122.1943
3.514062,155.8463,3.514075,122.2801
3.514887,155.8812,3.514912,122.3596
3.515725,155.9258,3.515725,122.4422
3.51655,155.9703,3.51655,122.5281
3.5174,156.037,3.517387,122.6012
3.51825,156.1038,3.518225,122.6743
3.519087,156.1546,3.519063,122.7347
3.519912,156.1896,3.5199,122.7538
3.520737,156.2182,3.520737,122.7379
3.521562,156.2627,3.521575,122.7252
3.522388,156.3263,3.522412,122.7633
3.523225,156.3644,3.523237,122.8364
3.52405,156.374,3.524062,122.9
3.524887,156.374,3.524887,122.9572
3.525725,156.4153,3.525712,122.9954
3.526562,156.4821,3.526537,123.0113
3.527387,156.5425,3.527375,123.0176
3.528225,156.5838,3.528212,123.0367
3.52905,156.6124,3.52905,123.078
3.529875,156.6537,3.5299,123.1194
3.5307,156.7046,3.530737,123.1321
3.531525,156.7395,3.531562,123.1416
3.532362,156.7586,3.532387,123.1798
3.5332,156.7745,3.533212,123.2243
3.53405,156.8031,3.53405,123.2656
3.5349,156.8699,3.534887,123.2656
3.53575,156.9462,3.535712,123.2243
3.536575,156.9907,3.53655,123.1734
3.5374,156.9907,3.537387,123.1416
3.538225,156.9907,3.538225,123.1416
3.53905,157.0225,3.539063,123.1575
3.5399,157.0861,3.5399,123.1734
3.540725,157.1592,3.540725,123.1893
3.541562,157.21,3.54155,123.2179
3.5424,157.2355,3.542375,123.2497
3.543237,157.2704,3.5432,123.2592
3.544075,157.3245,3.544037,123.2751
3.5449,157.3849,3.544875,123.3006
3.545725,157.4421,3.545725,123.3292
3.546562,157.4961,3.546575,123.3451
3.547375,157.5661,3.547412,123.3387
3.5482,157.6328,3.54825,123.3387
3.549037,157.6646,3.549075,123.3355
3.549875,157.6837,3.549887,123.3196
3.550712,157.7187,3.550712,123.3133
3.551562,157.7759,3.551562,123.326
3.5524,157.8299,3.5524,123.3514
3.55325,157.8871,3.553237,123.3864
3.554075,157.9316,3.554075,123.4404
3.5549,157.9857,3.554912,123.5263
3.555737,158.0429,3.55575,123.6216
3.556562,158.0938,3.556575,123.7043
3.5574,158.1224,3.557412,123.7647
3.558237,158.1287,3.558225,123.8155
3.559075,158.1446,3.55905,123.8696
3.559912,158.1923,3.559875,123.9109
3.56075,158.2495,3.5607,123.9427
3.561587,158.2686,3.56155,123.9618
3.562413,158.2591,3.5624,123.9713
3.563225,158.2432,3.56325,123.9554
